"Result  :  Query Result"
"Save Time: 03/01/2019 13:32:49"

"User Name:xli"

"Total 27,350   Records"

"Start Time","Period","NE Name","ABCF SIP ACCESS NETWORK","Audio Codec EVS Conversions (times)","Audio Codec EVS Transparent Transmissions (times)","Wideband Codec Conversions Between EVS and AMR (times)","Wideband Codec Conversions Between EVS and AMR-WB (times)","Wideband Codec Conversions Between EVS and EVS (times)","Wideband Codec Conversions Between EVS and G.722 (times)","Wideband Codec Conversions Between EVS and G.723 (times)","Wideband Codec Conversions Between EVS and G.729 (times)","Wideband Codec Conversions Between EVS and iLBC (times)","Wideband Codec Conversions Between EVS and PCMA (times)","Wideband Codec Conversions Between EVS and PCMU (times)"
02/17/2019 12:00:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",215,0,2,213,0,0,0,0,0,0,0
02/17/2019 12:00:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2320,0,0,0,0,0,0,0,0,0
02/17/2019 12:15:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",264,0,1,263,0,0,0,0,0,0,0
02/17/2019 12:15:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2579,0,0,0,0,0,0,0,0,0
02/17/2019 12:15:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",160,0,2,158,0,0,0,0,0,0,0
02/17/2019 12:15:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1799,0,0,0,0,0,0,0,0,0
02/17/2019 12:15:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",143,0,2,141,0,0,0,0,0,0,0
02/17/2019 12:15:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2164,0,0,0,0,0,0,0,0,0
02/17/2019 12:15:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",196,0,0,196,0,0,0,0,0,0,0
02/17/2019 12:15:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2402,0,0,0,0,0,0,0,0,0
02/17/2019 12:15:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",174,0,4,170,0,0,0,0,0,0,0
02/17/2019 12:15:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2257,0,0,0,0,0,0,0,0,0
02/17/2019 12:30:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",247,0,4,243,0,0,0,0,0,0,0
02/17/2019 12:30:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2474,0,0,0,0,0,0,0,0,0
02/17/2019 12:30:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",157,0,0,157,0,0,0,0,0,0,0
02/17/2019 12:30:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1603,0,0,0,0,0,0,0,0,0
02/17/2019 12:30:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",140,0,1,139,0,0,0,0,0,0,0
02/17/2019 12:30:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2144,0,0,0,0,0,0,0,0,0
02/17/2019 12:30:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",169,0,0,169,0,0,0,0,0,0,0
02/17/2019 12:30:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2282,0,0,0,0,0,0,0,0,0
02/17/2019 12:30:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",170,0,2,168,0,0,0,0,0,0,0
02/17/2019 12:30:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2185,0,0,0,0,0,0,0,0,0
02/17/2019 12:45:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",275,0,0,275,0,0,0,0,0,0,0
02/17/2019 12:45:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2502,0,0,0,0,0,0,0,0,0
02/17/2019 12:45:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",170,0,0,170,0,0,0,0,0,0,0
02/17/2019 12:45:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1583,0,0,0,0,0,0,0,0,0
02/17/2019 12:45:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",135,0,0,135,0,0,0,0,0,0,0
02/17/2019 12:45:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2085,0,0,0,0,0,0,0,0,0
02/17/2019 12:45:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",179,0,0,179,0,0,0,0,0,0,0
02/17/2019 12:45:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2353,0,0,0,0,0,0,0,0,0
02/17/2019 12:45:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",169,0,1,168,0,0,0,0,0,0,0
02/17/2019 12:45:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1947,0,0,0,0,0,0,0,0,0
02/17/2019 13:00:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",278,0,0,278,0,0,0,0,0,0,0
02/17/2019 13:00:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2935,0,0,0,0,0,0,0,0,0
02/17/2019 13:00:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",187,0,0,187,0,0,0,0,0,0,0
02/17/2019 13:00:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1727,0,0,0,0,0,0,0,0,0
02/17/2019 13:00:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",135,0,2,133,0,0,0,0,0,0,0
02/17/2019 13:00:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2077,0,0,0,0,0,0,0,0,0
02/17/2019 13:00:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",210,0,0,210,0,0,0,0,0,0,0
02/17/2019 13:00:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2442,0,0,0,0,0,0,0,0,0
02/17/2019 13:00:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",218,0,2,216,0,0,0,0,0,0,0
02/17/2019 13:00:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2545,0,0,0,0,0,0,0,0,0
02/17/2019 13:15:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",302,0,2,300,0,0,0,0,0,0,0
02/17/2019 13:15:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2850,0,0,0,0,0,0,0,0,0
02/17/2019 13:15:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",133,0,0,133,0,0,0,0,0,0,0
02/17/2019 13:15:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1904,0,0,0,0,0,0,0,0,0
02/17/2019 13:15:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",138,0,0,138,0,0,0,0,0,0,0
02/17/2019 13:15:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2158,0,0,0,0,0,0,0,0,0
02/17/2019 13:15:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",189,0,0,189,0,0,0,0,0,0,0
02/17/2019 13:15:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2291,0,0,0,0,0,0,0,0,0
02/17/2019 13:15:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",236,0,0,236,0,0,0,0,0,0,0
02/17/2019 13:15:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2406,0,0,0,0,0,0,0,0,0
02/17/2019 13:30:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",252,0,2,250,0,0,0,0,0,0,0
02/17/2019 13:30:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2811,0,0,0,0,0,0,0,0,0
02/17/2019 13:30:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",158,0,1,157,0,0,0,0,0,0,0
02/17/2019 13:30:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1609,0,0,0,0,0,0,0,0,0
02/17/2019 13:30:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",159,0,0,159,0,0,0,0,0,0,0
02/17/2019 13:30:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2053,0,0,0,0,0,0,0,0,0
02/17/2019 13:30:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",173,0,0,173,0,0,0,0,0,0,0
02/17/2019 13:30:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2357,0,0,0,0,0,0,0,0,0
02/17/2019 13:30:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",206,0,2,204,0,0,0,0,0,0,0
02/17/2019 13:30:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2546,0,0,0,0,0,0,0,0,0
02/17/2019 13:45:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",251,0,0,251,0,0,0,0,0,0,0
02/17/2019 13:45:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2823,0,0,0,0,0,0,0,0,0
02/17/2019 13:45:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",153,0,0,153,0,0,0,0,0,0,0
02/17/2019 13:45:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1735,0,0,0,0,0,0,0,0,0
02/17/2019 13:45:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",147,0,0,147,0,0,0,0,0,0,0
02/17/2019 13:45:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2174,0,0,0,0,0,0,0,0,0
02/17/2019 13:45:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",180,0,1,179,0,0,0,0,0,0,0
02/17/2019 13:45:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2455,0,0,0,0,0,0,0,0,0
02/17/2019 13:45:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",180,0,2,178,0,0,0,0,0,0,0
02/17/2019 13:45:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2534,0,0,0,0,0,0,0,0,0
02/17/2019 14:00:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",263,0,0,263,0,0,0,0,0,0,0
02/17/2019 14:00:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2859,0,0,0,0,0,0,0,0,0
02/17/2019 14:00:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",193,0,0,193,0,0,0,0,0,0,0
02/17/2019 14:00:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1730,0,0,0,0,0,0,0,0,0
02/17/2019 14:00:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",164,0,0,164,0,0,0,0,0,0,0
02/17/2019 14:00:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2533,0,0,0,0,0,0,0,0,0
02/17/2019 14:00:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",190,0,2,188,0,0,0,0,0,0,0
02/17/2019 14:00:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2458,0,0,0,0,0,0,0,0,0
02/17/2019 14:00:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",199,0,7,192,0,0,0,0,0,0,0
02/17/2019 14:00:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2618,0,0,0,0,0,0,0,0,0
02/17/2019 14:15:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",242,0,0,242,0,0,0,0,0,0,0
02/17/2019 14:15:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2824,0,0,0,0,0,0,0,0,0
02/17/2019 14:15:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",173,0,0,173,0,0,0,0,0,0,0
02/17/2019 14:15:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1868,0,0,0,0,0,0,0,0,0
02/17/2019 14:15:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",169,0,1,168,0,0,0,0,0,0,0
02/17/2019 14:15:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2375,0,0,0,0,0,0,0,0,0
02/17/2019 14:15:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",155,0,0,155,0,0,0,0,0,0,0
02/17/2019 14:15:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2437,0,0,0,0,0,0,0,0,0
02/17/2019 14:15:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",218,0,2,216,0,0,0,0,0,0,0
02/17/2019 14:15:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2597,0,0,0,0,0,0,0,0,0
02/17/2019 14:30:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",267,0,0,267,0,0,0,0,0,0,0
02/17/2019 14:30:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2763,0,0,0,0,0,0,0,0,0
02/17/2019 14:30:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",146,0,0,146,0,0,0,0,0,0,0
02/17/2019 14:30:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1808,0,0,0,0,0,0,0,0,0
02/17/2019 14:30:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",148,0,2,146,0,0,0,0,0,0,0
02/17/2019 14:30:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2374,0,0,0,0,0,0,0,0,0
02/17/2019 14:30:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",163,0,0,163,0,0,0,0,0,0,0
02/17/2019 14:30:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2666,0,0,0,0,0,0,0,0,0
02/17/2019 14:30:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",172,0,0,172,0,0,0,0,0,0,0
02/17/2019 14:30:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2660,0,0,0,0,0,0,0,0,0
02/17/2019 14:45:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",253,0,0,253,0,0,0,0,0,0,0
02/17/2019 14:45:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2806,0,0,0,0,0,0,0,0,0
02/17/2019 14:45:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",135,0,0,135,0,0,0,0,0,0,0
02/17/2019 14:45:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1697,0,0,0,0,0,0,0,0,0
02/17/2019 14:45:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",149,0,0,149,0,0,0,0,0,0,0
02/17/2019 14:45:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2516,0,0,0,0,0,0,0,0,0
02/17/2019 14:45:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",235,0,0,235,0,0,0,0,0,0,0
02/17/2019 14:45:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2432,0,0,0,0,0,0,0,0,0
02/17/2019 14:45:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",190,0,2,188,0,0,0,0,0,0,0
02/17/2019 14:45:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2648,0,0,0,0,0,0,0,0,0
02/17/2019 15:00:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",248,0,2,246,0,0,0,0,0,0,0
02/17/2019 15:00:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2788,0,0,0,0,0,0,0,0,0
02/17/2019 15:00:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",130,0,3,127,0,0,0,0,0,0,0
02/17/2019 15:00:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1777,0,0,0,0,0,0,0,0,0
02/17/2019 15:00:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",166,0,0,166,0,0,0,0,0,0,0
02/17/2019 15:00:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2386,0,0,0,0,0,0,0,0,0
02/17/2019 15:00:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",196,0,0,196,0,0,0,0,0,0,0
02/17/2019 15:00:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2456,0,0,0,0,0,0,0,0,0
02/17/2019 15:00:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",217,0,0,217,0,0,0,0,0,0,0
02/17/2019 15:00:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2498,0,0,0,0,0,0,0,0,0
02/17/2019 15:15:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",251,0,2,249,0,0,0,0,0,0,0
02/17/2019 15:15:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2725,0,0,0,0,0,0,0,0,0
02/17/2019 15:15:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",151,0,1,150,0,0,0,0,0,0,0
02/17/2019 15:15:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1666,0,0,0,0,0,0,0,0,0
02/17/2019 15:15:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",163,0,0,163,0,0,0,0,0,0,0
02/17/2019 15:15:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2351,0,0,0,0,0,0,0,0,0
02/17/2019 15:15:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",190,0,2,188,0,0,0,0,0,0,0
02/17/2019 15:15:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2325,0,0,0,0,0,0,0,0,0
02/17/2019 15:15:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",186,0,2,184,0,0,0,0,0,0,0
02/17/2019 15:15:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2283,0,0,0,0,0,0,0,0,0
02/17/2019 15:30:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",266,0,2,264,0,0,0,0,0,0,0
02/17/2019 15:30:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2895,0,0,0,0,0,0,0,0,0
02/17/2019 15:30:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",141,0,0,141,0,0,0,0,0,0,0
02/17/2019 15:30:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1782,0,0,0,0,0,0,0,0,0
02/17/2019 15:30:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",143,0,0,143,0,0,0,0,0,0,0
02/17/2019 15:30:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2567,0,0,0,0,0,0,0,0,0
02/17/2019 15:30:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",190,0,0,190,0,0,0,0,0,0,0
02/17/2019 15:30:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2355,0,0,0,0,0,0,0,0,0
02/17/2019 15:30:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",207,0,2,205,0,0,0,0,0,0,0
02/17/2019 15:30:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2423,0,0,0,0,0,0,0,0,0
02/17/2019 15:45:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",251,0,0,251,0,0,0,0,0,0,0
02/17/2019 15:45:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2792,0,0,0,0,0,0,0,0,0
02/17/2019 15:45:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",118,0,2,116,0,0,0,0,0,0,0
02/17/2019 15:45:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1698,0,0,0,0,0,0,0,0,0
02/17/2019 15:45:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",155,0,0,155,0,0,0,0,0,0,0
02/17/2019 15:45:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2548,0,0,0,0,0,0,0,0,0
02/17/2019 15:45:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",176,0,0,176,0,0,0,0,0,0,0
02/17/2019 15:45:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2465,0,0,0,0,0,0,0,0,0
02/17/2019 15:45:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",196,0,0,196,0,0,0,0,0,0,0
02/17/2019 15:45:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2586,0,0,0,0,0,0,0,0,0
02/17/2019 16:00:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",251,0,0,251,0,0,0,0,0,0,0
02/17/2019 16:00:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2611,0,0,0,0,0,0,0,0,0
02/17/2019 16:00:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",124,0,1,123,0,0,0,0,0,0,0
02/17/2019 16:00:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1699,0,0,0,0,0,0,0,0,0
02/17/2019 16:00:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",155,0,1,154,0,0,0,0,0,0,0
02/17/2019 16:00:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2449,0,0,0,0,0,0,0,0,0
02/17/2019 16:00:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",177,0,0,177,0,0,0,0,0,0,0
02/17/2019 16:00:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2455,0,0,0,0,0,0,0,0,0
02/17/2019 16:00:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",200,0,2,198,0,0,0,0,0,0,0
02/17/2019 16:00:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2466,0,0,0,0,0,0,0,0,0
02/17/2019 16:15:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",228,0,2,226,0,0,0,0,0,0,0
02/17/2019 16:15:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2444,0,0,0,0,0,0,0,0,0
02/17/2019 16:15:00,15,"ofbh1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",134,0,0,134,0,0,0,0,0,0,0
02/17/2019 16:15:00,15,"ofbh1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,1676,0,0,0,0,0,0,0,0,0
02/17/2019 16:15:00,15,"lpzg1imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",147,0,0,147,0,0,0,0,0,0,0
02/17/2019 16:15:00,15,"lpzg1imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2589,0,0,0,0,0,0,0,0,0
02/17/2019 16:15:00,15,"hmbg6imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",161,0,0,161,0,0,0,0,0,0,0
02/17/2019 16:15:00,15,"hmbg6imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2377,0,0,0,0,0,0,0,0,0
02/17/2019 16:15:00,15,"mnch4imsbc007","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",198,0,2,196,0,0,0,0,0,0,0
02/17/2019 16:15:00,15,"mnch4imsbc007","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2624,0,0,0,0,0,0,0,0,0
02/17/2019 16:30:00,15,"rn2imsbc031","Access network ID=1, Access network name=SIPAN_ATCF, Entity ID=0",285,0,0,285,0,0,0,0,0,0,0
02/17/2019 16:30:00,15,"rn2imsbc031","Access network ID=2, Access network name=SIPAN, Entity ID=0",0,2738,0,0,0,0,0,0,0,0,0
