"Result  :  Query Result"
"Save Time: 03/01/2019 13:33:24"

"User Name:xli"

"Total 13,675   Records"

"Start Time","Period","NE Name","ABCF","Number of Generated 300 Multiple Choices (times)","Number of Generated 301 Moved Permanently (times)","Number of Generated 302 Moved Temporarily (times)","Number of Generated 305 Use Proxy (times)","Number of Generated 380 Alternative Service (times)","Number of Generated 400 Bad Request (times)","Number of Generated 401 Unauthorized (times)","Number of Generated 402 Payment Required (times)","Number of Generated 403 Forbidden (times)","Number of Generated 404 Not Found (times)","Number of Generated 405 Method Not Allowed (times)","Number of Generated 406 Not Acceptable (times)","Number of Generated 408 Request Timeout (times)","Number of Generated 410 Gone (times)","Number of Generated 412 Precondition Failed (times)","Number of Generated 413 Request Entity Too Large (times)","Number of Generated 414 Request-URI Too Large (times)","Number of Generated 415 Unsupported Media Type (times)","Number of Generated 416 Unsupported URI Scheme (times)","Number of Generated 420 Bad Extension (times)","Number of Generated 421 Extension Required (times)","Number of Generated 422 Session Interval Too Small (times)","Number of Generated 423 Interval Too Brief (times)","Number of Generated 429 Provide Referrer Identity (times)","Number of Generated 433 Anonymity Disallowed (times)","Number of Generated 480 Temporarily Unavailable (times)","Number of Generated 481 Call/Transaction Does Not Exist (times)","Number of Generated 482 Loop Detected (times)","Number of Generated 483 Too Many Hops (times)","Number of Generated 484 Address Incomplete (times)","Number of Generated 485 Ambiguous (times)","Number of Generated 486 Busy Here (times)","Number of Generated 487 Request Terminated (times)","Number of Generated 488 Not Acceptable Here (times)","Number of Generated 489 Bad Event (times)","Number of Generated 491 Request Pending (times)","Number of Generated 493 Undecipherable (times)","Number of Generated 494 Security Agreement Required (times)","Number of Generated 500 Server Internal Error (times)","Number of Generated 501 Not Implemented (times)","Number of Generated 502 Bad Gateway (times)","Number of Generated 503 Service Unavailable (times)","Number of Generated 504 Server Time-out (times)","Number of Generated 505 Version Not Supported (times)","Number of Generated 513 Message Too Large (times)","Number of Generated 533 Service Lost (times)","Number of Generated 580 Precondition Failure (times)","Number of Generated 600 Busy Everywhere (times)","Number of Generated 603 Decline (times)","Number of Generated 604 Does not exist anywhere (times)","Number of Generated 606 Not Acceptable (times)","Number of Generated Other 3xx for INVITE (times)","Number of Generated Other 4xx for INVITE (times)","Number of Generated Other 5xx for INVITE (times)","Number of Generated Other 6xx for INVITE (times)"
02/01/2019 06:00:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 06:00:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 06:00:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 06:15:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,7,0,0,0,0,1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,18,0,0,0,0,0,2,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 06:15:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,11,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 06:15:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,2,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0
02/01/2019 06:15:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,2,0,0,0,0,818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 06:15:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,2,0,0,0,0,2558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 06:30:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,3,0,0,0,0,2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,28,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 06:30:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,3,0,0,0,0,1108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,12,0,0,0,0,0,9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 06:30:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,0,0,0,0,0,416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 06:30:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,2,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,9,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 06:30:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,3,0,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 06:45:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,5,0,0,0,0,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,25,0,0,0,0,0,2,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 06:45:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,1546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,23,0,0,0,0,0,8,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 06:45:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,7,0,0,0,0,0,13,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 06:45:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,8,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 06:45:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,3,0,0,0,0,1365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,14,0,0,0,0,0,12,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 07:00:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,6,0,0,0,0,3297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,43,0,0,0,0,0,13,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 07:00:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,2,0,0,0,0,1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,0,17,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 07:00:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,9,0,0,0,0,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,13,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 07:00:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0
02/01/2019 07:00:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,2,0,0,0,0,2287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,13,0,0,0,0,0,8,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 07:15:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,4,0,0,0,0,4161,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,49,0,0,0,0,0,21,0,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0
02/01/2019 07:15:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,3755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,23,0,0,0,0,0,5,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 07:15:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,14,0,0,0,0,0,7,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 07:15:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,3,0,0,0,0,819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,8,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,0,1,0,0,0,0
02/01/2019 07:15:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,2826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,22,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 07:30:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,11,0,0,0,0,7257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0,0,0,59,0,0,0,0,0,20,0,0,40,0,0,0,0,0,0,0,0,1,0,0,0,0
02/01/2019 07:30:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,1,0,0,0,0,3432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,30,0,0,0,0,0,9,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0
02/01/2019 07:30:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,15,0,0,0,0,0,11,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 07:30:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,1494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,16,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 07:30:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,5131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,1,27,0,0,0,0,0,14,0,0,21,0,0,0,0,0,0,0,0,2,0,0,0,0
02/01/2019 07:45:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,4,1,0,0,0,8008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,66,0,0,0,0,0,19,0,0,53,0,0,0,0,0,0,0,0,3,0,0,0,0
02/01/2019 07:45:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,6142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,36,0,0,0,0,0,14,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 07:45:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,1657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,24,0,0,0,0,0,16,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 07:45:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,22,0,0,0,0,0,11,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 07:45:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,1,7095,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,32,0,0,0,0,0,14,0,0,41,0,0,0,0,0,0,0,0,2,0,0,0,0
02/01/2019 08:00:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,7,0,0,0,0,11494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,59,0,0,0,0,0,18,0,0,69,0,0,0,0,0,0,0,0,8,0,0,0,0
02/01/2019 08:00:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,2,0,0,0,0,5180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,0,35,0,0,0,0,0,2,0,0,52,0,0,0,0,0,0,0,0,2,0,0,0,0
02/01/2019 08:00:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,1813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,30,0,0,0,0,0,12,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 08:00:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,9,0,0,0,0,2721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,26,0,0,0,0,0,13,0,0,18,0,0,0,0,0,0,0,0,2,0,0,0,0
02/01/2019 08:00:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,8039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,47,0,0,0,0,0,18,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 08:15:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,9,0,0,0,0,11328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,0,0,0,0,0,1,92,0,0,0,0,0,19,0,0,74,0,0,0,0,0,0,0,0,2,0,0,0,0
02/01/2019 08:15:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,5201,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,44,0,0,0,0,0,12,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 08:15:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,1868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,23,0,0,0,0,0,6,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 08:15:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,1,3508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,26,0,0,0,0,0,13,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0
02/01/2019 08:15:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,8734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,48,0,0,0,0,0,30,0,0,55,0,0,0,0,0,0,0,0,1,0,0,0,0
02/01/2019 08:30:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,3,0,0,0,0,11631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,0,0,0,99,0,0,0,0,0,19,0,0,82,0,0,0,0,0,0,0,0,2,0,0,0,0
02/01/2019 08:30:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,9961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,389,0,0,0,0,0,0,46,0,0,0,0,0,15,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 08:30:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,1766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,0,0,0,0,0,0,30,0,0,0,0,0,4,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 08:30:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,3638,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,205,0,0,0,0,0,0,38,0,0,0,0,0,11,0,0,26,0,0,0,0,0,0,0,0,1,0,0,0,0
02/01/2019 08:30:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,10149,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,52,0,0,0,0,0,11,0,0,41,0,0,0,0,0,0,0,0,2,0,0,0,0
02/01/2019 08:45:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,6,0,0,0,0,15854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0,0,0,76,0,0,0,0,0,12,0,0,83,0,0,0,0,0,0,0,0,4,0,0,0,0
02/01/2019 08:45:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,10907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,0,0,0,0,0,0,47,0,0,0,0,0,14,0,0,56,0,0,0,0,0,0,0,0,3,0,0,0,0
02/01/2019 08:45:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,1,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,0,0,23,0,0,0,0,0,15,0,0,30,0,0,0,0,0,0,0,0,2,0,0,0,0
02/01/2019 08:45:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,12,0,0,0,0,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,35,0,0,0,0,0,22,0,0,28,0,0,0,0,0,0,0,0,5,0,0,0,0
02/01/2019 08:45:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,11,0,0,0,0,12475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,0,0,0,0,0,0,52,0,0,0,0,0,17,0,0,45,0,0,0,0,0,0,0,0,2,0,0,0,0
02/01/2019 09:00:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,10,0,0,0,0,13552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,100,0,0,0,0,0,15,0,0,96,0,0,0,0,0,0,0,0,6,0,0,0,0
02/01/2019 09:00:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,1,0,0,0,1,13731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,59,0,0,0,0,0,12,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 09:00:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,2245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,1,0,0,0,0,0,29,0,0,0,0,0,14,0,0,32,0,0,0,0,0,0,0,0,2,0,0,0,0
02/01/2019 09:00:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,5,0,0,0,0,3824,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,43,0,0,0,0,0,11,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 09:00:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,10,0,0,0,2,11237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,0,0,0,0,0,1,41,0,0,0,0,0,19,0,0,69,0,0,0,0,0,0,0,0,2,0,0,0,0
02/01/2019 09:15:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,5,0,0,0,0,11759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,0,0,0,0,0,0,86,0,0,0,0,0,27,0,0,95,0,0,0,0,0,0,0,0,2,0,0,0,0
02/01/2019 09:15:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,11217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,61,0,0,0,0,0,13,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 09:15:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,2,2304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,0,0,30,0,0,0,0,0,22,0,0,25,0,0,0,0,0,0,0,0,1,0,0,0,0
02/01/2019 09:15:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,4,0,0,0,0,3891,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,43,0,0,0,0,0,12,0,0,24,0,0,0,0,0,0,0,0,1,0,0,0,0
02/01/2019 09:15:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,10,0,0,0,0,12359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,64,0,0,0,0,0,17,0,0,66,0,0,0,0,0,0,0,0,8,0,0,0,0
02/01/2019 09:30:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,6,1,0,0,0,13231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,105,0,0,0,0,0,19,0,0,101,0,0,0,0,0,0,0,0,1,0,0,0,0
02/01/2019 09:30:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,1,0,0,0,0,11972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,66,0,0,0,0,0,15,0,0,69,0,0,0,0,0,0,0,0,1,0,0,0,0
02/01/2019 09:30:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,13,0,0,0,0,2342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,0,0,37,0,0,0,0,0,12,0,0,33,0,0,0,0,0,0,0,0,1,0,0,0,0
02/01/2019 09:30:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,4676,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,159,0,0,0,0,0,0,37,0,0,0,0,0,15,0,0,27,0,0,0,0,0,0,0,0,2,0,0,0,0
02/01/2019 09:30:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,17264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,60,0,0,0,0,0,11,0,0,63,0,0,0,0,0,0,0,0,6,0,0,0,0
02/01/2019 09:45:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,11,0,0,0,0,11599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,0,0,0,0,0,0,111,0,0,0,0,0,27,0,0,104,0,0,0,0,0,0,0,0,8,0,0,0,0
02/01/2019 09:45:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,1,0,0,0,0,12228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,74,0,0,0,0,0,9,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 09:45:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,9,0,0,0,0,2266,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,43,0,0,0,0,0,13,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 09:45:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,9,0,0,0,0,4706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,0,0,0,41,0,0,0,0,0,27,0,0,41,0,0,0,0,0,0,0,0,2,0,0,0,0
02/01/2019 09:45:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,9,0,0,0,0,14539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,71,0,0,0,0,0,24,0,0,67,0,0,0,0,0,0,0,0,3,0,0,0,0
02/01/2019 10:00:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,14,0,0,0,0,14361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,115,0,0,0,0,0,29,0,0,127,0,0,0,0,0,0,0,0,3,0,0,0,0
02/01/2019 10:00:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,3,0,0,0,0,13486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,70,0,0,0,0,0,19,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 10:00:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,12,0,0,0,1,3022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,35,0,0,0,0,0,10,0,0,43,0,0,0,0,0,0,0,0,4,0,0,0,0
02/01/2019 10:00:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,9,0,0,0,1,4108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,51,0,0,0,0,0,19,0,0,45,0,0,0,0,0,0,0,0,2,0,0,0,0
02/01/2019 10:00:00,15,"mnch4imsbc007","Entity name=ABCF",0,0,0,0,6,0,0,0,0,13239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,57,0,0,0,0,0,32,0,0,75,0,0,0,0,0,0,0,0,5,0,0,0,0
02/01/2019 10:15:00,15,"rn2imsbc031","Entity name=ABCF",0,0,0,0,3,0,0,0,0,13356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,103,0,0,0,0,0,25,0,0,110,0,0,0,0,0,0,0,0,4,0,0,0,0
02/01/2019 10:15:00,15,"ofbh1imsbc007","Entity name=ABCF",0,0,0,0,2,0,0,0,1,11242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,0,0,0,0,0,0,81,0,0,0,0,0,14,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0
02/01/2019 10:15:00,15,"lpzg1imsbc007","Entity name=ABCF",0,0,0,0,8,0,0,0,0,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,0,0,0,0,0,0,46,0,0,0,0,0,18,0,0,22,0,0,0,0,0,0,0,0,1,0,0,0,0
02/01/2019 10:15:00,15,"hmbg6imsbc007","Entity name=ABCF",0,0,0,0,7,0,0,0,0,4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,53,0,0,0,0,0,17,0,0,32,0,0,0,0,0,0,0,0,1,0,0,0,0
